id,comment_text,year,stars,target,neutral,negative
102,Только преподаватели в вузе адекватные За четыре года обучения вы тут сможете а столкнуться с нехваткой мест в общежитии даже если вы иногородний два года назад они стали заселять исключительно иностранцев и перваков и то не всех б высокой ценой за платку которая явно не имеет связи с процессом обучения первые два курса занимались онлайн делали презентации по бесплатной доступной информации из интернета и так же платили 100 тысяч за обучение в с ужасным оборудованием где вам приходится часто менять флешки изза того что на компах в аудиториях сто вирусов а бедные преподаватели несут всю технику из дома г сломанными скамейками и партами д ужасным отношением к студентам в 112 аудитории которое я никогда не забуду где при тебе о тебе общаются между собой сотрудницы в третьем лице как будто тебя нет и неважно с каким вопросом ты к ним подошел е ну и конечно же будьте готовы к тому что в день выпускного вы будете весь процесс стоять особенно если вы учитесь в маленьком корпусе где 80 мест займут взрослые и родня других студентов в чем была проблема бронировать самый большой из актовых залов никто не знает,2023,1,3
103,Что за ужасная канцелярия На счет элементарных вопросов посылают прямым текстом Куда смотрит руководство кого набирают на работу Совершенно некомпетентных людей,2023,1,3
104,Почему на сайтах ВУЗа нет патриотического освещения СВО Почему в руководстве есть люди осуждающие политику президента и правительства нашей Родины,2023,1,2
105,Алтайский государственный университет Говорит Говорит сам за себя в этом году ему исполнилось 50 лет Но на мой взгляд он еще молод и еще много предстоит ему пережить и стать лучшим,2023,5,2
106,Работа приёмной комиссии и всех работников колл центра ОТВРАТИТЕЛЬНАЯ Задав вполне себе важный и адекватный вопрос касаемо сроков подачи документов получила ответ в виде односложного в следующем семестре Никакой конкретики грубый тон вытягивать приходится каждое слово Впечатления ужасные Не могут назвать даже направления ни то что рассказать о них что то Очень грустно,2023,1,3
107,плюсы прекрасные преподаватели минусы из учебного плана провели только половину очных пар нет смысла тратить время и деньги на обучение в магистратуре АлтГУ,2023,1,3
108,Как и говорят рады только иностранцам сами не учатся и им ещё и жильё такое предоставляют после первого курса русские живите на улице в коробке Не предоставляете общежитие платите нормальную стипендию чтобы хватало на съем квартиры,2023,1,3
109,112 кабинет договорной отдел такого отношения к людям не видел еще нигде Высокомерно себя ведут вечные очереди то это забудут то другое,2023,1,3
110,Рассадник соросятинского преподавательского состава,2023,1,2
111,Неплохой вуз образование на уровне Проблемы вижу лишь в некоторых корпусах Например в М корпусе очень часто встречается неочевидное расположение аудиторий можно заблудиться даже если вы давно там учитесь Ещё проблема в странном и некомпетентном персонале Яркий пример Д корпус Охранники грубые и наглые Нередки случаи хамства а то и применения силы без видимой на то причины Я прекрасно понимаю что большое количество студентов и разнообразных казусов могут выбить из колеи но это не повод на всех срываться В других корпусах я таких прецедентов с охранниками не видел,2020,4,3
112,Россиянам здесь делать нечего тут холят и лелеют только мамбетов с купленными результатами ЕГЭ Русофобный коллектив в институте географии где даже преподаватель этики обходит на парах тему Родины ведь не все с России Худшие 4 года жизни не поступайте дети сюда если не хотите бояться за свою безопасность,2023,1,3
113,Взяли деньги кто на платной основе Ну и вобщем не было списков тех кого приняли а 1 сентября ученик пришёл а ему а вы не в списках так спрашивается вы зачем брали деньги и обнадеживали Просто ужасные люди И ужасное отношение,2022,1,3
114,Каждый год проблема с общежитием Заселяют только иностранных граждан и первый курс бюджетного набора Дальше живите где хотите хоть у главного корпуса,2022,1,3
115,Обидно куда скатилась Alma mater,2023,1,3
116,Биологический факультет один из лучших в АГУ сильный состав преподавателей лаборатории оснащены необходимым оборудованием и материалами для выполнения исследовательских работ Могу сказать что каждый год именно биологический факультет АГУ занимает первое место во Всероссийской олимпиаде по биологии и экологии за это образовательному процессу и преподавателям спасибо,2020,5,1
117,Очень хороший ВУЗ преподавательской состав Уже на втором курсе ни разу не пожалела что поступила сюда,2021,5,1
118,Это лучший вуз края Множество факультетов развитое взаимодействие с ведущими мировыми университетами программы международного обмена студентов Регулярно проводятся конференции различных уровней,2019,5,1
119,Лучший ВУЗ дает много возможностей Обучалась на социологическом факультете остались только хорошие воспоминания Единственный минус был это постоянные очереди в столовой поесть на перемене было невозможно,2020,5,1
120,Этот ВУЗ ежегодно проводит величайшие проекты в истории ВУЗов России Один из самых заметных это Математические бои юных учёных математиков проводимые в Барнауле Новосибирске ежегодно и др городах Это Региональный тур при поддержке Министерства образования РФ Министерства образования Алтая Я тут был и низкий всем поклон Школа космонавтики Красноярский край,2019,5,1
121,Много обещают если вы гражданин РФ то вам тут не рады,2022,1,3
122,Ужасный университет парты низкие как для школьников в поточных аудиториях невозможно писать конспекты так как парты слишком далеко от скамеек стоят с интернетом часто проблемы,2021,1,3
123,Учусь здесь Качество образования достаточно высокое Внеучебная деятельность очень разнообразна и интересна,2019,5,1
124,Опорный вуз Алтайского края Сильный преподавательский состав и высокое качество образования Есть программа поддержки одарённых студентов Победители олимпиад получают стипендии и имеют возможность съездить в зарубежную стажировку,2019,5,1
125,Лучшая образовательная организация в Алтайском крае Недостатки есть у всех за качество образования отвечают не все За диплом АГУ краснеть точно не придется,2020,5,1
126,Очень развитая активная внеучебная деятельность множество мероприятий на любой вкус и цвет,2020,5,1
127,Во время учёбы в университете приобладала совковая атмосфера полуразрухи Старое изношенное оборудование обшарпаные стены колхозная столовая и разбитые туалеты Из за низкого проходного бала по университету плавали всякие фрики Только тяга к знаниям спасала от суровой реальности,2019,2,3
128,В принципе один из топовых вузов в городе Учился в Магистратуре и не очень много посетил мероприятий тк магистрантами не очень много уделяют внимания,2019,4,1
129,Можно получить хорошее образование но с трудоустройством проблемма после учёбы большой процент невостребованных специалистов,2020,4,3
130,Один из лучших ВУЗов России Особенно иностранцам много шансов для реализации своих проектов Так держать Желаю успехов Жаль что последный год обучение,2019,5,1
131,Агу Это опорный Вуз Я очень люблю свой Университет Мне очень нравится Я рад что поступил в этом Университет Я учусь в ФИД в 1 ом курсе 1387б г Вы тоже выберите Агу и поступите это ваш шанс Я ИЗ АГУ Я ВСЁ МОГУУУУ,2019,5,1
132,К запутанности коридоров главного корпуса не сразу можно привыкнуть Сочувствую коллегам из этого вуза так как оклады им давно не повышали,2020,4,2
133,Неплохой универ но в программе обучения слишком много предметов не по специальности из за чего сложнее понять свою специальность и подготовиться к будущему,2020,3,3
134,ВУЗ лохотрон Обёртка важнее содержимого Оборудование закуплено бездумно либо простаивает либо нет расходников либо допустим вас если пообещает что ваши проекты принесут много денег расходники берите где хотите Безграмотная кадровая политика зарплаты ниже других ВУЗов города,2019,1,3
135,С точки зрения обучения и особенно всевозможных творческих направлений очень хороший ВУЗ,2019,5,1
136,Место хорошее много возможностей для развития но нужно выбрать активную позицию чтобы это получить,2019,4,1
137,Не нравится менеджмент государственного университета Метериально техническая база не соответствует заявляемым претензиям Об остальном даже говорить не хочется,2019,3,3
138,Alma mater моя Живи и процветай вечно Спасибо за знания Биологический факультет,2020,5,1
139,Высокое качество образования отличная иидея разнообразная внеучебная деятельность,2019,5,1
140,Пять лет пролетели быстро Остались только воспоминания,2020,5,2
141,ВУЗ находится в центре города удобный проезд Предоставляют общежитие для студентов,2019,5,1
142,Родная альма матер Лучший университет в городе и лучшие преподаватели,2019,5,1
143,Я не советую особенно платникам Тупо выкачка денег и ноль знаний Говорю про юрфак,2020,1,3
144,Прекрасное учебное заведение где дают прекрасные знания и благополучное будущее,2019,5,1
145,Высокое качество образования Возможность заочного обучения Всем советую,2019,5,1
146,Отличное место хороший ремонт классные преподаватели,2019,5,1
147,Хороший преподавательский состав большой выбор специальностей,2019,5,1
148,Высокое качество образования Отзывчивые сотрудники готовые помочь,2019,5,1
149,Закончила здесь магистратуру Знания получила отличные уже 20 лет они мне пригождаются,2019,5,1
150,Моя вторая альма матер Опорный ВУЗ Алтайского края,2020,5,2
151,Хороший университет На ФМиИТ отличные преподаватели,2019,5,1
152,Хороший ВУЗ пять баллов,2021,5,1
153,Отличный универ большой выбор факультетов,2020,5,1
154,Лучшее место на земле провожу половину своего времени именно там и ни о чем не жалею,2019,5,1
155,Хороший универ особенно географический факультет,2019,4,1
156,Два поколения окончили АГУ За знаниями только сюда,2020,5,1
157,Хорошее образование,2021,5,1
158,Опорный вуз этим все сказано Очень хотелось чтобы мои дети получили здесь образование,2019,5,1
159,Лучший вуз Барнаула,2021,5,1
160,Наилучшее заведение,2021,5,1
161,Высокий уровень преподавателей лекции интересные,2019,5,1
162,Часто приглашают на профпробы Хорошо обученые студенты,2019,5,1
163,Лучший институт Агу,2020,5,1
164,Был бы лучше при бесплатном образовании,2020,1,2
165,Учусь уже на 3 курсе и ни разу не пожалела о сделанном выборе,2019,5,1
166,Лучший университет,2021,5,1
167,Тяжело найти минусы Пожалуй главный минус то это отсутствие мест в общежитии,2019,5,1
168,Высокое качество образования Лучший из ВУЗов Сибири,2019,5,1
169,Там клумбы красивые,2020,5,2
170,Самый лучший на мой взгляд ВУЗ 100 100,2019,5,1
171,Alma mater одним словом И все время в процессе в поисках в изменениях,2019,5,2
172,Прекрасный вуз в котором мне не довелось учиться ни один раз,2019,5,1
173,Отличный вуз,2021,5,1
174,Отличный вуз Самый престижный в крае,2019,5,1
175,Это лучший университет Алтая,2020,5,1
176,Лучший вуз Алтая,2020,5,1
177,наш классический Лучший,2020,5,1
178,Ездили туда классом очень понравилось,2019,5,1
179,Братья учились Теперь все при хорошей работе,2020,5,1
180,Обычный провинциальный вуз,2020,4,2
181,Один из центральных университетов города,2019,5,2
182,Самый лучший вуз России,2020,5,1
183,Вообще не нравится,2020,3,3
184,Самый высший уровень для студентов АГУ,2019,5,2
185,Замечательный университет даёт очень хорошие фундаментальные знания,2017,5,1
186,Один из лучших ВУЗ Барнаула,2019,4,1
187,Один из лучших вузов Алтайского края Большой Опорный вуз,2018,5,1
188,Отличный университет,2020,5,1
189,Самые лучшие преподаватели,2019,5,1
190,Прекрасный уневерситет советую вам молодежь,2019,5,1
191,Готовит достойные кадры,2020,5,1
192,есть все специальности можно учиться,2019,4,1
193,Высокое качество образования,2019,5,1
194,Классный универ И практики интересные,2018,5,1
195,Возможность поехать учиться по обмену,2018,4,1
196,Самый лучший ВУЗ Алтая,2019,5,1
197,Ну сойдёт,2021,3,2
198,Историко архивный отдел подвёл,2018,4,2
199,Лучший Университет в Сибири,2019,5,1
200,Хороший региональный вуз,2019,5,1
201,Не универ а Хогвартс,2020,5,2
202,Лучший университет алтайского края,2019,5,1
203,6 лет жизни отдал такое себе место,2019,2,3
204,Отличная учеба,2020,3,1
205,Обучение плохое,2020,1,3
206,Хороший вуз,2020,4,1
207,Высокое качество образования,2019,5,1
208,не идите сюда это ошибка,2019,1,3
209,Надеюсь там хорошо,2019,3,2
210,Хорошие колледж,2019,5,1
211,Метод образования он сильно отстаёт от времени,2018,3,3
212,Выходят от туда специалисты,2019,5,1
213,Все очень хорошо,2019,5,1
214,Очень плохо все обустроено,2019,1,3
215,Прекрасный университет,2018,5,1
216,много возможностей,2019,4,1
217,Любимый ВУЗ,2019,5,1
218,Лучший ВУЗ,2020,5,1
219,Высокий уровень всего что делают,2018,5,1
220,Самое лучшее заведение,2018,5,1
221,Работают на бренд,2019,3,2
222,Это университет что ещё сказать,2018,5,2
223,Хорошое место,2019,5,1
224,Да так себе местечко,2019,2,3
225,Лучший ВУЗ края,2019,5,1
226,Все классно,2019,5,1
227,Лучший университет страны,2018,5,1
228,Лучший ВУЗ Алтайского края,2019,5,1
229,Не рекомендую,2019,1,3
230,класс,2021,5,2
231,Все на высшем уровне,2019,5,1
232,Очень дорого,2019,5,3
233,Супер класс,2019,5,1
234,Очень гуд,2019,5,1
235,Добрые люди,2019,5,1
236,Конские цены,2018,1,3
237,Мне нравится,2019,5,1
238,МИЭМИС Прикладная информатика в экономике Большинство преподавателей опаздывают на занятия и речь идёт не о 5 10 минутах а о 30 и больше Некоторые вообще могу не предупредив не придти на занятие В учебном плане много предметов около 6 7 с одинаковым содержанием или же преподаватели предпочитают не парится и преподносят один и тот же материал это так и останется секретом Как много полезного с этих предметов догадайтесь сами Отдельно хотелось бы сказать об Образовательном портале сайт где преподаватели поддерживают связь со студентами если по простому Какая от него польза Мало того что каждую неделю он слетает так ещё и большинство преподавателей просто забили на его существование Возможно раньше это было мало заметно но сейчас на дистанционном обучении понятно на сколько все запущено Экзамены это отдельная история Всегда есть должники с прошлых семестров и по нормальному для них должен быть выделено отдельное время для пересдачи Но Они приходят во время экзамена и чаще всего сдают они а не вы Таким образом минимуму экзамен проходит 6 7 часов минимум Был случай когда экзамен сдавали 14 часов ещё и не все из группы успели ответить,2020,1,3
239,МИЭМИС прикладная информатика в экономике Ужасные преподаватели которым плевать на всех некоторые позволяют себе не ходить на пары Здесь оценивают твои глазки, а не знание Конечно есть и хорошие преподы но их очень мало если ты хочешь получить знания тебе точно не сюда Тут некоторые экзамены ставят экзамен в 8 утра и ставят отметку в 19 00 Если ты таджик то можешь не ходить на пары и получишь автоматом 3 если ты все сдашь и все ответишь тут как повезет могут поставить и 3 смотря как себя вести будешь Не поступайте сюда,2020,1,3
240,Если бы я сразу знала что за место АГУ никогда бы сюда не пошла учиться а именно на факультет МКФиП специальность реклама и связи с общественностью Неквалифицированные преподаватели которые мало того что не дают знаний так и не приходят на занятия Если не поощрил заместителя зав кафедры то всё считай остался без диплома Не поступайте в этот вуз на эту специальность лучше поберегите нервы и здоровье,2018,1,3
241,Сразу после окончания лицея я подал свои результаты ЕГЭ в наш  Алтайский государственный университет или сокращенно АГУ В связи с тем что прежнее место учебы тесно сотрудничало с высшим учебным заведением трудностей с поступлением у меня не возникло Вот и началась моя студенческая жизнь полная всевозможных эмоций Все студенты были распределены на две группы 66 и  67 группа Распределение происходило вслепую но несмотря на это студенты были скомпонованы так что в первой группе в основном были  заучки а  во второй те кто с помощью логических выводов  доходил до конечного верного результата  Вот именно в такой группе 67 мне и было суждено учить все 4 года чему я очень и рад  Что касается учителей то они были подобраны должным образом а именно профессора из непосредственного головного вуза Учеба учебой а отдыхать все равно нужно И как принято во многих высших учебных заведениях у нас был создан КВН куда вошли самые остроумные студенты Вот так и жили мы После успешной сдачи госэкзаменов и защиты диплома я отправился в армию откуда вернулся год назад Что касается работы то работаю не по профессии а профессия у меня экономист а там где платят достойную зарплату Но в будущем думаю что полученные мною знания обязательно пригодятся при открытии своего собственного дела Спасибо за внимание,2013,4,2
242,Алтайский государственный университет в Барнауле навсегда останется в моей памяти как второй дом Я поступила в него в 2008 г и до сих пор обучаюсь там но теперь уже в магистратуре В данный момент АлтГУ постоянно меняется в связи с образованием Азиатского университета У нас появляются новые специальности новые интеграционные магистратуры С каждым годом становится все больше студентов из стран Азии и на нашем филологическом факультете уже существует две группы студентов китайцев Правда поступать на гуманитарные специальности становится все сложнее наборы на бюджетные места постоянно сокращают Зато на технические специальности поступить можно вообще без всяких проблем так как обычно там недобор Учеба проходит в две смены которые для каждого факультета меняются каждый календарный год Т е два семестра вы учитесь в первую смену два во вторую потом все повторяется Преподаватели в АлтГУ замечательные и лично я не знаю ни одного случая взяточничества В АлтГУ очень часто проходят внеучебные мероприятия концерты выставки спортивные соревнования и различные научные конференции есть множество секций тур клуб фехтование экологический клуб и пр разные студотряды я сама была в отряде проводников В общем мне очень нравится здесь учится и я надеюсь продолжить обучение в аспирантуре и как знать может быть стать одним из сотрудников,2013,4,1
243,Я закончила математический факультет Алтайского государственного университета по специальности Прикладная математика и информатика Мне очень нравилось учиться в АГУ и в принципе сохранила о нем только хорошие воспоминания Вуз находится в самом центре города все корпуса расположены рядом поэтому добраться туда проблем не составляет Поступить было легко Проходной балл бы не очень высокий конкурс был но вполне реальный  Количество человек в группах зависит от специальности например у философов всего пять мест а вот у физиков целых сорок тогда было Учиться на матфаке сложно но вы же знаете куда поступаете Преподаватели адекватные есть такие которым сдать очень легко есть к кому придется походить на пересдачи Общежитие в АГУ есть но попасть туда довольно сложно придется пособирать справки и постоянно их подтверждать Одно общежитие находится в центре рядом с вузом два других подальше но транспорта там много ездит В университете есть Лига Студентов куча различных отрядов секций и клубов рекомендую клуб интеллектуального кино Из недостатков хочется отметить постоянную нехватку свободных аудиторий и недостаток современных учебников по информатике Из достоинств хорошее отношение к студентам наличие повышенных и именных стипендий множество различных конференций например дни молодежной науки В общем не зря АГУ считается лучшим вузом Алтайского края Сюда действительно стоит поступить Кстати работу по специальности я нашла еще на третьем курсе После производственной практики мне предложили остаться в фирме где я ее проходила и тут я и продолжаю работать,2013,4,1
244,Алтайский государственный классический университет АГУ Барнаул для меня сейчас является тем местом где я провожу большую часть своей жизни Недавно ему исполнилось 40 лет Поступала я ровно 2 года назад подавать документы можно было только на три факультета я выбрала политологию связи с общественностью и третий вариант социальная работа был выбран просто так на всякий случай Поступить я смогла только на социальную работу на другие просто не прошла по баллам конкурс был очень высок Моей мечтой был юридический но туда поступают либо льготники либо те кто в состоянии платить за обучение На моем факультете 90 девушек АГУ является одним из самых популярных ВУЗов в Алтайском крае да и вообще в Сибири Сейчас развивается сотрудничество с азиатскими университетами Для студентов созданы все условия для самореализации КВН команды студенческие отряды проводятся конкурсы красоты и талантов предлагается программа обучения за рубежом по обмену В университете создана Лига студентов в которой можно получить информацию о проводимых мероприятиях как в самом ВУЗе так и в городе студентам состоящим в Лиге предоставляются скидки в театры кино музеи и на выставки Преподаватели это отдельная тема На самом деле я удивлена их компетентностью Они справедливы в меру строги Отлично знают свое дело Мне не хочется работать по своей специальности она не интересна мне и малооплачиваема но курс расширяет мое мировоззрение и я не жалею что учусь здесь,2013,3,1
245,Начну с того что в Барнауле вы не станете грамотным провизором Я училась в АГМУ и АлтГУ Мне есть с чем сравнить Да и вообще чтобы делать выводы об АГМУ достаточно знать что 1 3 студентов не знают русский язык и вывозят чисто на взятках неожиданно да Может поэтому медицина у нас на дне По поводу коррумпированности АлтГУ сказать ничего не могу ее нет именно в ИХиХФН на счет других институтов я не знаю Начнем по порядку у вас будет множество видов химий которые вы так и не поймете Аналитическую химию ведет Щ Л В которая позволяет себе гнобить и унижать студентов Фармацевтическую химию преподавала Ч М Ю даст задание в лабораторной и уходит на несколько часов Как делать никто не знает разбирайтесь сами Хотя работа проходит иногда с весьма опасными веществами Так же эта женщина могла предупредить о том что пары нет за час до ее начала в то время как некоторые уже ехали на нее У нее вечно болел ребенок но правды мы не узнаем конечно же Основы медицинских знаний биомедицинскую этику и еще кучу предметов здесь так можно да вела Т Л И больше не работает там и слава богу Там мы изучали как мыть ребенка и вообще все что не связано с нашей специальностью Патологию вел Т А В который мог забыть явиться на пары но даже если они были то были ни о чем Ему было лень что либо рассказывать видимо как и всем преподавателям здесь Биохимию преподавал М В И Одно название лекции общий метаболизм говорит о его профессионализме Информац системы в фармации вел Г К В мы делали бесполезную работу чертили химические формулы в программе и прочий бред который нас заставляли переделывать раз так 60 не объясняя как правильно ибо мы этого не достойны Фармакология была у нас всего 2 месяца ОСНОВНЫЙ ПРЕДМЕТ В ФАРМАЦИИ 2 МЕСЯЦА ВМЕСТО ПОЛУТОРА ЛЕТ В НОРМАЛЬНОМ ВУЗЕ Вела ее Ж Г В единственный преподаватель которого можно выделить За столь короткий срок максимально возможно и доступно донесла данную дисциплину Отмечу что она самая молодая из всех очередное подтверждение что возраст не помеха быть профессионалом Управлению и экономику фармации еще один основной предмет вела обычный экономист Г О А которая точно ничего в этом не понимает Она к счастью больше не работает там По микробиологии М Д В заставлял мыть полы перед парами От этого зависело будет ли у нас пара или нет Преподаватель говорил нам ну вы же женщины Фармакогнозию преподавали Ц В Н о нем чуть позже и Т Л В о которой я писала выше По еще одному основному предмету знаний 0 Анастасия нет отчества вела практику по фарм технологии Еще один основной предмет ведет человек не имеющий отношения к фармации не образованный глупый не обязательный Она даже преподавать не имеет права дирекции как то порешала и направила ее на курсы Добавлю что учебников ни по одному предмету нет преподаватели если и дают литературу то только на платных платформах доступ к которым только из стен вуза что конечно же безумно удобно Ц В Н вел у нас буквально половину дисциплин Названия предметов разные а изучали мы на них его излюбленные парацетамол и аспирин Этот человек душевно больной обиженный на жизнь который самоутверждается за счет молодых студенток А еще у нас был такой бред два выдуманных предмета под названиями Системы доставки ЛС и Стабильность фарм продукта которые АГУ ввел впервые и обосрался Внимание Пары были дистанционно преподаватель П М П была в Новосибирске а нас заставляли ходить на пары очно и сидеть слушать ее в кабинете Кстати лицо за несколько месяцев она не показала А еще она называла нас фармакологами и коверкала медицинские термины Дилетант не иначе Так же АГУ ввел предмет Экономика здоровья на 5 курсе название уже смешит Вел ее безумный дед экономист На 5 курсе давался выбор из 7 предметов выбрать 1 и 4 предметов было обязательных Но АГУ спохватился что нам не хватает часов для получения диплома и завалил нас на 5 курсе 8 предметами в сумме вместо обещанных 5 НИР на 5 курсе шел с 30 01 2023 по 18 02 2023 приняли у нас его в середине марта и сказали что это была не защита вовсе а по факту оповестили нас что мы всей группой идем на конференцию в конце апреля Дел же нет на 5 курсе кроме как насильно на конференцию ходить Когда несчастные мы пришли на конференцию выяснилось что Ц В Н не подал заявку на ОБЯЗАТЕЛЬНУЮ конференцию На конференции было 130 человек мы должны были всех переждать чтобы выступить на ней Несколько человек ушли Оценки это чучело выставило только перед госами в его тупую голову дошло что несколько человек не присутствовало и он попросил записать очередное 20 ти минутное голосовое в вотсап которое он не прослушал а выставил тройки половине группы Пятерки конечно же только у краснодипломников которые написали 5 листов и жили дальше Красные дипломы в принципе получали оценки просто так Они даже не ходили начиная с 3 курса Люди приехали с разных городов тк у нас конечно же шла практика чтобы он опять обосрался Кстати НИР он потерял как и остальные работы Он ведет у 300 групп ему тяжело По ГОСам нам скинули огромную пачку документов для подготовки которую они сами не смогли решить Ну и аккредитация Симуляционного центра в АГУ нет поэтому ее вы будете сдавать в АГМУ среди незнакомых людей Она бесплатно но курсы стоят 5500 Директриса не поспособствовала не только оплаты но даже курсы она не смогла организовать это сделали студенты кстати ее слово там ничего не значит от слова совсем 2 из 10 студентов пошли на аккредитацию и аккредитовались остальные просто побоялись ну оно и понятно Подумайте много раз прежде чем поступать в Барнаул на провизора,2023,1,3
246, Здравствуйте Меня зовут Александр Я живу в городе Барнауле В 2016 году я закончил с отличием бакалавриат Алтайского государственного университета факультет массовых коммуникаций филологии и политологии по направлению Философия и поступил в магистратуру по этому же направлению где сейчас и обучаюсь В Алтайский государственный университет я поступил в 2012 году на философию поступил можно сказать почти случайно не хватило баллов на первые приоритеты историю и политологию Проходил по баллам на историю в педуниверситете тогда он ещё был педакадемией но в итоге остановил свой выбор на АлтГУ и философии о чём в дальнейшем ни разу не пожалел Университет мне сразу понравился большие корпуса квалифицированные и компетентные преподаватели имеющие в своём большинстве учёную степень и учёное звание готовые ответить на любой вопрос так или иначе касающийся преподаваемых предметов приятный студенческий контингент В университет поступают целеустремлённые умные люди с которыми интересно общаться проводить учебное и внеучебное время Учиться было очень интересно каждый день узнавал что то новое Относительно сложно было на 1 курсе когда было всё новое и было немало непрофильных предметов типа математики информатики и т д Потом же стало легче Группа у нас была небольшая учиться в таком коллективе было очень комфортно С 1 курса стал учиться на отлично платили хорошую повышенную стипендию затем стал участвовать в конкурсах на повышенные стипендии и 1 раз довелось быть в числе победителей этого конкурса За время учёбы также несколько раз участвовал в конференциях занимал на них призовые места получал дипломы и грамоты публиковал научные статьи Специальность в итоге очень понравилась и получив диплом бакалавра с отличием успешно поступил в магистратуру по данному направлению вместе с одногруппниками Сейчас очень рад что успешно продолжаю обучение после окончания магистратуры планирую поступать в аспирантуру Ещё пару слов добавлю про АлтГУ теперь уже про инфраструктуру и внеучебную деятельность АлтГУ имеет несколько корпусов удобно расположенных в самом центре города В каждом корпусе университета есть столовая кафе или буфеты Также у университета есть несколько общежитий и в этом году достраивается и будет сдано в эксплуатацию новое общежитие на 1000 мест Помимо учебной и научной деятельности студенты могут себя проявлять в спорте творчестве общественной деятельности и т д У университета есть свой спортивный зал и спортивный комплекс лыжную базу ботанический сад 2 базы отдыха и практик в Красилово и в Горном Алтае в Чемале Также в АлтГУ есть вокальная студия вокально инструментальная группа хор КВН театральная студия проводятся тренировки по многим видам спорта есть различные студенческие отряды В университете часто проходят разнообразные научные конференции проходят встречи с известными учёными политиками писателями поэтами актёрами музыкантами и т д Заканчивая свой отзыв хочется написать абитуриентам что поступив в АлтГУ вы точно не пожалеете АлтГУ сохраняет лидирующие позиции в сфере образовательных услуг в Алтайском крае и в Сибири входит в различные рейтинги лучших университетов В университете представлены различные направления образовательных программ начиная от технических и естественнонаучных и заканчивая гуманитарными Практически по каждому направлению бакалавриата и специалитета имеется соответствующая или очень схожая магистерская программа и аспирантура,2023,4,1
247,Пишу отзыв как студент Данный вуз не чем не примечателен Туда можно поступить через связи Заплатить где как но знакомые заплатили 20к рублей и поступили на бюджет,2023,4,3
248,Приемная комиссия полное говно не представляются ничего абсолютно какой то идиотизм Ставить день зачисления на выходные дни когда большинство офисов закрыто Звонишь проконсультироваться на тебя орут это как вообще Пришел сдать документы на отвали все,2023,1,3
249,Помойка конкретная За год обучения я отупела знаний не дают совершенно учусь на направлении медиакоммуникации всю информацию они берут из интернета Поставил всем неявку на зачёте хотя нам даже не сообщили когда, где и как,2022,1,3
250,Будучи девятиклассницей ездили мы классом на ярмарку профессий Нам раздавали карточки вузов где все расписывалось красочно о преимуществах И тогда каким то чудным образом я решила для себя поступать в Алтайский Государственный Университет,2020,1,2
251,Закончила обучение в данном вузе Работаю по специальности Обучение на высоте Знаний предоставляют огромное количество только учись Много проектной деятельности Преподаватели отличные,2021,5,1
252,Никогда даже не рассматривайте этот Вуз для поступления Преподаватели некомпетентны Не выдают даже минимум информации по своей дисциплине которая как правило очень красиво называется Расписание у них только для галочки,2019,1,3
253,Долго не мог определиться с выбором Вуза но все обратил внимание на классический университет Здесь много бюджетных мест и балл по ЕГЭ по некоторым направлениям не такой высокий для бесплатного обучения,2019,5,1
254,Поступила в ВУЗ в 2015 году первое что могу сказать это странное распределение рейтингов,2018,5,2
255,Подавала документы в данный вуз в этом году отношение к абитуриентам ужасное а к их родителям неуважительное В приемной комиссии попалась преподавательница которой видите ли не понравилось то что принесли не оригинал паспорта а копию,2019,1,3
256,Имею специальность и степень магистра Зарубежное регионоведение училась на разных факультетах ФПН и Исторический разница огромная очень сильные преподавателе на истфаке в целом ВУЗ очень хороший очень сильный и продвинутый а минусы есть везде также Достоинства инновации различные специальности отремонтирован старый корпус есть общежитие много бюджетных мест качественное образование вся инфраструктура рядом находится в центре города Барнаула Недостатки много корпусов и далеко общежитие как и везде и не всех заселяют,2018,5,1
257,Учусь в АГУ на факультете МКФиП направление реклама и связи с общественностью и положа руку на сердце могу прямо сказать что хуже кафедры и преподавателей я не встречала Достоинства Плюсов я не увидела Недостатки Неквалифицированные преподаватели,2018,1,3
258,РиСО который ныне ФМКФиП Преподаватели постоянно опаздывают на пары всю лекцию говорят о бренности бытия а потом требуют ответов Достоинства Типа престижный ВУЗ Недостатки Скотское отношение,2015,1,3
259,Здравствуйте Хочу рассказать вам про Алтайский Государственный университет Я обучаюсь в данном ВУЗЕ по специальности Юриспруденция На мой взгляд это самый лучший институт поскольку там работают достойные преподаватели которые очень много в нас вкладывают,2016,5,1
260,Связался в этим университетом в 2011 году После 1 го семестра обучения понял что профессиональных знаний я не получу здесь Университет не занимается обучением студентов а забивает их время различными культмассовыми мероприятиями Достоинства Удобное расположение корпусов ВУЗа удобно добираться от общежития Недостатки Низкий бюджет наплевательское отношение к студентам поверхностные профессиональные знания,2017,2,3
261,Хорошие преподаватели,2014,5,1
262,Обучаюсь в данном университете на факультете психологии и педагогики Хотя учусь только на первом курсе уже могу многое сказать об образовании и самом ВУЗе В университете работают квалифицированные преподаватели имеющие различные ученые степени Достоинства Качественное образование возможность заниматься вне учебной деятельностью Недостатки Большая нагрузка на старших курсах высокая стоимость образования,2014,4,1
263,Этот университет самый лучший Он входит в топ 10 университетов по России Я очень рада что поступила сюда и учусь здесь Здесь очень много разных факультетов все они по своему интересны,2017,5,1
